id,customer_id,order_id,plan_id
59923,34080,ORD000043901,1
59924,34080,ORD000043901,1
59925,34080,ORD000043902,3
59926,34080,ORD000043904,1
59927,34080,ORD000043903,4
59928,34081,0a1dee22-8870-4898-977e-e335f29a71a6,1
59929,34081,5dedbd55-cb59-46d2-acef-82cace8a6336,1
59930,34081,ec2363cf-b3bd-44c6-b0ed-556f27036e92,4
59931,34082,ORD000025471,2
59932,34083,ORD000099598,4
59933,34084,ORD000040991,3
59934,34084,ORD000040993,4
59935,34084,ORD000040992,4
59936,34084,ORD000040992,4
59937,34085,4dccebc9-7b7e-4ecb-b4a1-d9aa067d9cd4,3
59938,34085,baa9e82b-f260-49b6-91cd-0a4404be26db,4
59939,34085,0633bcac-0f5a-4f31-8e4f-15978f314af1,4
59940,34085,815c3d1f-f1a7-4ff6-abe1-9ce0bfef77b5,4
59941,34086,f06a19ac-2992-4366-8e5f-894b0c31b031,3
59942,34086,0d891922-704d-4dea-bb4c-2a7fc2bf8d25,4
59943,34086,b93115cd-1fe5-4319-9e81-1f6a573dc815,4
59944,34087,ORD000090666,1
59945,34088,ORD000033058,4
59946,34088,ORD000033058,4
59947,34089,cef19ce6-0662-4298-b448-273c744d9cbb,4
59948,34090,2f9c1c61-1406-4b2c-af6c-57b8c54666c5,4
59949,34090,e01a3fe1-ddf9-4af2-b715-155af9ccf51b,4
59950,34091,513d20eb-7809-4d03-8619-0147dc2a454b,4
59951,34091,aa2c1bdb-e461-477e-9656-df4e3355e24e,4
59952,34092,a709d4c9-7a07-4be2-adad-cb68f7e03dab,4
59953,34093,9f81346b-e204-497c-8401-612a4cf5472f,4
59954,34094,ORD000067021,1
59955,34095,c0c326c0-d580-4aa8-bae7-950a205b0bf8,3
59956,34095,b9105dda-98f6-4244-9276-fd4834b64349,1
59957,34096,78f816af-cc29-464f-82ea-513d10094d29,3
59958,34096,d9478f46-1e96-4030-a35c-49257054aa55,1
59959,34097,12abdc42-5849-41ef-a7e6-38bbc64feb9b,3
59960,34097,f7815a19-844a-4cff-8183-73a1c2d39058,1
59961,34098,bd15a76e-ce44-4eae-9307-330b06f0110a,3
59962,34098,84d31ec0-94fe-4dd1-8330-6fceed47670b,1
59963,34099,0b244696-3c2a-4b46-a471-531648ab7476,3
59964,34100,ORD000066153,4
59965,34101,ORD000066381,2
59966,34102,760a38bf-dadc-4fc0-a15e-cf4e90ecf52c,2
59967,34103,c5d2350c-11cf-4190-8d0e-76c5a9285418,2
59968,34104,ORD000061602,4
59969,34105,ORD000011579,1
59970,34106,ORD000036485,4
59971,34107,ORD000007725,4
59972,34107,ORD000007726,1
59973,34107,ORD000007726,1
59974,34108,ORD000089639,2
59975,34109,ORD000092496,1
59976,34110,ORD000079094,4
59977,34111,ORD000009982,4
59978,34112,ORD000087425,2
59979,34113,ORD000070115,4
59980,34113,ORD000070115,4
59981,34114,ORD000000352,4
59982,34114,ORD000000352,4
59983,34115,ORD000029451,4
59984,34115,ORD000029451,4
59985,34116,2d33bd00-e51e-417a-9df5-980812d70178,4
59986,34116,7b0d2bdf-5dd0-42ae-a3ed-ab3e56506c1a,4
59987,34117,f1bad89e-6a65-4f90-a731-a963ecb7f89a,4
59988,34118,38e64430-fd22-4a05-acd0-5eba9a9093bc,4
59989,34118,cd741c97-e8c2-43d1-b713-85975ede09f5,4
59990,34119,b037a1a9-8c51-4c79-9753-358460bae85e,4
59991,34119,cb2b0e83-5fbe-4871-a5b6-8d7ba9564906,4
59992,34120,ORD000052061,4
59993,34121,ORD000003391,2
59994,34122,ORD000075343,4
59995,34123,ORD000023630,4
59996,34124,ORD000097659,1
59997,34124,ORD000097660,4
59998,34124,ORD000097660,4
59999,34125,ORD000063334,4
60000,34126,29623cb4-6c24-4ade-a8d9-3d5e02dbc112,1
60001,34127,5d78e2e1-cc78-40c1-a81e-1c1be545f74b,4
60002,34127,b8026260-6ab8-4c6c-9191-1db9edbbd539,1
60003,34128,ec939630-8e57-4ad2-aced-84854dfd2509,4
60004,34128,200667fa-956b-4179-a62d-9a65497e2716,1
60005,34129,ORD000058080,4
60006,34129,ORD000058081,1
60007,34129,ORD000058079,3
60008,34130,ORD000082844,1
60009,34131,ORD000033522,1
60010,34132,ORD000014070,4
60011,34132,ORD000014070,4
60012,34132,ORD000014072,4
60013,34132,ORD000014069,4
60014,34132,ORD000014071,4
60015,34133,ORD000061833,2
60016,34134,ORD000037658,4
60017,34135,ORD000100201,1
60018,34135,ORD000100201,1
60019,34135,ORD000100200,3
60020,34135,ORD000100200,3
60021,34136,ORD000100561,1
60022,34136,ORD000100562,4
60023,34137,ORD000044124,4
60024,34138,ORD000024314,1
60025,34139,ORD000026378,4
60026,34140,ORD000020861,4
60027,34141,ORD000055690,4
60028,34141,ORD000055690,4
60029,34141,ORD000055691,4
60030,34141,ORD000055693,4
60031,34142,ORD000054194,3
60032,34142,ORD000054196,1
60033,34142,ORD000054196,1
60034,34143,ORD000050104,4
60035,34144,9c5109a9-5684-42aa-a421-32172e8c9914,4
60036,34145,ORD000045970,4
60037,34146,10ec489e-4a4b-4245-9f91-70bf7c19506a,4
60038,34147,ORD000050392,3
60039,34148,ORD000088554,1
60040,34149,ORD000062588,3
60041,34150,ORD000058404,4
60042,34151,ORD000091816,4
60043,34152,ORD000054165,3
60044,34152,ORD000054166,4
60045,34152,ORD000054166,4
60046,34153,ORD000068624,4
60047,34154,ORD000007995,4
60048,34155,ORD000089930,4
60049,34156,ORD000053103,1
60050,34157,ORD000004608,1
60051,34158,ORD000078796,4
60052,34159,ORD000038836,2
60053,34160,ORD000030320,4
60054,34161,ORD000062789,1
60055,34162,ORD000018242,1
60056,34163,15f79cdc-c9ce-41e2-9a62-0c56889536b2,1
60057,34164,ORD000000340,4
60058,34165,ORD000098186,4
60059,34166,ORD000018452,4
60060,34167,b6a3b173-d8b1-4c8b-b16d-4a3db49bfee5,4
60061,34168,d05889fd-448e-4a4d-b7ae-b79473e8a816,4
60062,34169,ORD000099889,4
60063,34170,ce6eeb0e-d3ca-422a-a550-3befd15a9e78,4
60064,34171,96e15a06-8060-4669-b11d-757f5005cd2f,4
60065,34172,ORD000097787,4
60066,34173,ORD000086588,4
60067,34174,ORD000006094,4
60068,34174,ORD000006095,4
60069,34175,ORD000034895,4
60070,34175,ORD000034895,4
60071,34175,ORD000034895,4
60072,34175,ORD000034895,4
60073,34176,ORD000086882,4
60074,34177,ORD000051771,1
60075,34178,ORD000047998,1
60076,34178,ORD000047998,1
60077,34179,ORD000036079,2
60078,34179,ORD000036078,4
60079,34180,ORD000044381,2
60080,34181,ORD000024497,2
60081,34182,ORD000034679,1
60082,34182,ORD000034680,4
60083,34182,ORD000034678,4
60084,34182,ORD000034678,4
60085,34183,ORD000071629,2
60086,34184,ORD000046723,4
60087,34185,ORD000071505,2
60088,34186,ORD000101484,4
60089,34186,ORD000101485,2
60090,34187,ORD000017671,2
60091,34187,ORD000017673,1
60092,34187,ORD000017675,2
60093,34187,ORD000017672,2
60094,34188,ORD000073266,3
60095,34188,ORD000073267,4
60096,34189,d03821e5-1523-4309-b985-f2526507cda9,4
60097,34190,c8bfef4b-2af5-4017-9cbe-f6719fb99e93,3
60098,34190,551381d0-3187-4741-a299-12e94518222f,4
60099,34191,34208a75-84db-4789-a588-10417e10b19e,3
60100,34191,cfb5bec5-6321-45f2-9341-87a4ec6046e0,4
60101,34192,ORD000084460,4
60102,34193,ORD000029636,4
60103,34193,ORD000029637,4
60104,34193,ORD000029637,4
60105,34194,ORD000037820,2
60106,34195,ORD000054079,4
60107,34195,ORD000054079,4
60108,34196,ORD000007512,4
60109,34197,ORD000072041,4
60110,34198,ORD000054764,4
60111,34199,ORD000056522,4
60112,34200,ORD000049031,4
60113,34200,ORD000049032,4
60114,34201,ORD000073551,1
60115,34202,ORD000019369,4
60116,34202,ORD000019369,4
60117,34202,ORD000019369,4
60118,34202,ORD000019369,4
60119,34203,ORD000032348,4
60120,34204,ORD000058172,3
60121,34204,ORD000058172,3
60122,34204,ORD000058172,3
60123,34204,ORD000058172,3
60124,34205,ORD000069232,3
60125,34206,ORD000099286,4
60126,34206,ORD000099287,2
60127,34207,e7d3d900-db48-4dfc-9b78-ca95256c7a33,4
60128,34207,5b790d70-1519-41dc-aa61-603a419ad9bb,2
60129,34207,7aa57fbd-24c2-4bd4-973f-62c9e4395c8f,2
60130,34208,a0bd7109-2b1c-4d81-9b82-bcecc9b5332e,2
60131,34208,ac1c3a98-ebbb-41b6-ba75-3b1d3d51d1bf,2
60132,34209,241b941c-6696-4d91-a742-d7e9d9092793,4
60133,34209,78747004-dce1-48b0-b9e4-3e5506817601,2
60134,34210,ORD000090257,4
60135,34210,ORD000090258,3
60136,34211,ORD000010114,4
60137,34212,ORD000010148,1
60138,34213,ORD000001653,4
60139,34214,ORD000038183,4
60140,34215,ORD000062236,4
60141,34215,ORD000062236,4
60142,34215,ORD000062236,4
60143,34216,ORD000086994,4
60144,34216,ORD000086994,4
60145,34217,48f8ff1a-d937-481a-8cfe-43e5ce824d50,4
60146,34217,a7a2ff17-464d-42cc-b581-81356586bd06,4
60147,34218,43d5aa4e-35a4-422a-a649-3395da1ed9ef,4
60148,34218,947f5764-5761-486a-9256-3cb50e6773a8,4
60149,34219,0d8e93be-5630-4075-94e1-f87b07d382f9,4
60150,34219,e92b1a12-5d87-4d8b-9577-9dd136b97b12,4
60151,34220,1d75f079-1ada-42e8-ba46-17889c7759d8,4
60152,34220,ee61132c-2c89-440b-9979-5fe1b9fec1ad,4
60153,34221,ORD000099199,4
60154,34221,ORD000099199,4
60155,34222,ORD000010952,4
60156,34222,ORD000010954,4
60157,34222,ORD000010954,4
60158,34222,ORD000010954,4
60159,34222,ORD000010955,2
60160,34222,ORD000010955,2
60161,34222,ORD000010957,4
60162,34222,ORD000010957,4
60163,34222,ORD000010952,4
60164,34222,ORD000010953,1
60165,34222,ORD000010953,1
60166,34222,ORD000010953,1
60167,34222,ORD000010953,1
60168,34223,ORD000070076,4
60169,34224,ORD000021469,1
60170,34224,ORD000021470,4
60171,34225,ORD000097110,1
60172,34225,ORD000097110,1
60173,34226,ORD000090570,4
60174,34227,ORD000082916,3
60175,34228,ORD000009321,4
60176,34228,ORD000009323,4
60177,34228,ORD000009322,4
60178,34228,ORD000009322,4
60179,34229,ORD000008636,4
60180,34230,ORD000094673,4
60181,34231,ORD000071383,4
60182,34232,ORD000007760,4
60183,34233,ORD000004060,1
60184,34234,ORD000072551,3
60185,34235,ORD000057471,3
60186,34235,ORD000057471,3
60187,34235,ORD000057473,2
60188,34236,ORD000097812,4
60189,34236,ORD000097813,1
60190,34237,ORD000012424,4
60191,34237,ORD000012425,4
60192,34237,ORD000012425,4
60193,34237,ORD000012425,4
60194,34238,ORD000096643,4
60195,34239,ORD000066701,2
60196,34239,ORD000066702,1
60197,34239,ORD000066704,4
60198,34239,ORD000066705,3
60199,34240,ORD000072452,1
60200,34240,ORD000072452,1
60201,34241,ORD000077423,4
60202,34242,ORD000050851,4
60203,34243,ORD000091415,3
60204,34243,ORD000091416,4
60205,34243,ORD000091416,4
60206,34243,ORD000091417,2
60207,34243,ORD000091418,4
60208,34244,ORD000018213,1
60209,34244,ORD000018214,4
60210,34245,ORD000057621,4
60211,34246,ORD000037909,3
60212,34247,ORD000100715,4
60213,34247,ORD000100715,4
60214,34247,ORD000100715,4
60215,34247,ORD000100715,4
60216,34248,ORD000055823,4
60217,34249,ORD000087269,4
60218,34250,ORD000029060,4
60219,34251,ORD000014774,1
60220,34251,ORD000014774,1
60221,34251,ORD000014774,1
60222,34251,ORD000014774,1
60223,34251,ORD000014775,4
60224,34252,ORD000100239,3
60225,34253,ORD000081287,4
60226,34253,ORD000081287,4
60227,34254,ORD000035154,1
60228,34255,ORD000013896,4
60229,34256,ORD000045680,4
60230,34257,ORD000099271,4
60231,34257,ORD000099271,4
60232,34258,ORD000010216,1
60233,34259,ORD000063954,3
60234,34259,ORD000063954,3
60235,34259,ORD000063955,4
60236,34259,ORD000063956,4
60237,34259,ORD000063957,1
60238,34259,ORD000063958,4
60239,34260,ORD000074520,3
60240,34261,ORD000048324,4
60241,34262,ORD000042011,3
60242,34263,ORD000067189,1
60243,34263,ORD000067189,1
60244,34263,ORD000067188,4
60245,34264,ORD000081821,4
60246,34264,ORD000081821,4
60247,34265,ORD000030534,4
60248,34266,ORD000004563,1
60249,34266,ORD000004564,4
60250,34267,ORD000010300,4
60251,34268,ORD000057778,4
60252,34268,ORD000057778,4
60253,34269,ORD000032128,4
60254,34270,ORD000060248,3
60255,34270,ORD000060248,3
60256,34271,ORD000070866,1
60257,34271,ORD000070866,1
60258,34271,ORD000070866,1
60259,34271,ORD000070867,3
60260,34271,ORD000070868,4
60261,34271,ORD000070868,4
60262,34271,ORD000070868,4
60263,34271,ORD000070869,2
60264,34271,ORD000070870,4
60265,34271,ORD000070869,2
60266,34271,ORD000070866,1
60267,34271,ORD000070867,3
60268,34271,ORD000070868,4
60269,34272,ORD000055696,2
60270,34272,ORD000055697,1
60271,34273,ORD000073693,4
60272,34273,ORD000073693,4
60273,34274,ORD000049195,4
60274,34275,ORD000036894,4
60275,34275,ORD000036894,4
60276,34276,ORD000023743,4
60277,34277,bc340874-982f-43c2-ae0e-362a30257bc0,4
60278,34278,ORD000088864,4
60279,34278,ORD000088866,4
60280,34279,ORD000086769,2
60281,34280,ORD000075250,1
60282,34281,87775c17-8ed9-4ecb-a660-0e0907ef8207,1
60283,34282,ORD000031560,1
60284,34283,ORD000089842,4
60285,34283,ORD000089842,4
60286,34284,ORD000096172,1
60287,34284,ORD000096172,1
60288,34285,19ca17b6-3bf1-4ec2-a099-20f6aa967c6d,1
60289,34285,c670f5e3-e011-4517-b764-208fdc1e749c,1
60290,34286,ORD000087095,4
60291,34286,ORD000087095,4
60292,34287,ORD000019451,1
60293,34288,eef145e2-1a2f-4c7b-ab63-529dc3983c7e,1
60294,34289,ORD000060309,4
60295,34290,ORD000014690,1
60296,34291,ORD000008661,4
60297,34292,ORD000044031,4
60298,34292,ORD000044031,4
60299,34292,ORD000044033,1
60300,34292,ORD000044032,4
60301,34292,ORD000044032,4
60302,34293,ORD000092400,1
60303,34294,ORD000063901,4
60304,34295,4f0fa30a-6bc5-4627-8b83-27f2193a8542,4
60305,34296,ORD000061742,1
60306,34297,ORD000083325,4
60307,34298,ORD000041064,1
60308,34299,ORD000074282,4
60309,34300,ORD000040021,4
60310,34300,ORD000040021,4
60311,34301,ORD000005032,2
60312,34302,ORD000032838,1
60313,34303,ORD000090774,4
60314,34303,ORD000090774,4
60315,34304,ORD000100688,4
60316,34304,ORD000100689,4
60317,34304,ORD000100689,4
60318,34304,ORD000100689,4
60319,34304,ORD000100690,3
60320,34305,ORD000063508,3
60321,34305,ORD000063509,1
60322,34305,ORD000063509,1
60323,34305,ORD000063510,4
60324,34305,ORD000063511,4
60325,34305,ORD000063510,4
60326,34306,ORD000066409,3
60327,34306,ORD000066410,4
60328,34307,ORD000020346,1
60329,34308,ORD000098069,1
60330,34309,ORD000047131,4
60331,34310,ORD000016632,1
60332,34310,ORD000016632,1
60333,34311,ORD000086309,3
60334,34312,ORD000055574,4
60335,34313,ORD000099661,4
60336,34314,ORD000020671,3
60337,34315,ORD000071477,1
60338,34316,4a1ce07b-c179-457d-985c-24a642887579,1
60339,34316,e0035b6b-85ab-40f0-ae11-f310b6eaf151,1
60340,34317,a9e90c81-700b-45c9-97f5-54ea5d0b8456,1
60341,34318,56d2fcd9-0c62-40ce-b8f4-60f3731a141a,1
60342,34318,85bef514-3262-4c05-a155-6c432651676c,1
60343,34319,01c5032f-e87a-4cee-a81e-0431a49cf8de,1
60344,34320,ORD000035842,1
60345,34320,ORD000035842,1
60346,34321,ORD000076588,1
60347,34321,ORD000076589,4
60348,34321,ORD000076587,4
60349,34321,ORD000076590,4
60350,34321,ORD000076591,4
60351,34322,ORD000072129,4
60352,34323,ORD000093360,4
60353,34323,ORD000093361,4
60354,34323,ORD000093362,3
60355,34324,2956a0a8-3c76-4362-ac5f-556bd330e592,4
60356,34324,424db68e-9a19-4d6e-a461-48c3b42a794b,4
60357,34324,6850398f-930e-4939-ab55-98ef6c2066cb,4
60358,34325,4b0a5650-8885-4eb8-b776-17dafa491e63,4
60359,34325,d43a264f-23e3-4ff5-9284-36c99e5fa822,4
60360,34325,4eefe684-3572-41fb-9056-464c75d2a4b0,4
60361,34325,408537ca-8ca2-4807-9627-86ef400d3c17,3
60362,34326,ORD000098193,1
60363,34327,ORD000019192,3
60364,34328,604a7dc9-8f55-45f9-b73e-888bc9947627,3
60365,34329,555c4af2-ace1-4e9f-83e3-28d512708467,3
60366,34330,a1260917-e748-4f0d-878f-9390d60bef71,3
60367,34331,ORD000074336,4
60368,34332,ORD000013292,4
60369,34332,ORD000013294,1
60370,34332,ORD000013293,1
60371,34333,ORD000096660,4
60372,34333,ORD000096660,4
60373,34333,ORD000096659,4
60374,34334,0dcef2bc-0c81-4552-bdea-f19423a1422b,2
60375,34335,ORD000042936,4
60376,34336,ORD000020233,2
60377,34337,ORD000063150,4
60378,34337,ORD000063150,4
60379,34337,ORD000063152,4
60380,34337,ORD000063149,4
60381,34337,ORD000063151,1
60382,34338,ORD000028435,1
60383,34339,ORD000022600,3
60384,34339,ORD000022602,3
60385,34339,ORD000022603,4
60386,34339,ORD000022601,4
60387,34339,ORD000022601,4
60388,34339,ORD000022604,2
60389,34340,ORD000091186,4
60390,34341,ORD000091310,1
60391,34341,ORD000091312,3
60392,34341,ORD000091312,3
60393,34342,ORD000089136,4
60394,34343,ORD000015525,4
60395,34343,ORD000015525,4
60396,34343,ORD000015525,4
60397,34343,ORD000015525,4
60398,34343,ORD000015525,4
60399,34343,ORD000015525,4
60400,34344,ORD000090302,4
60401,34345,ORD000001354,4
60402,34346,ORD000008008,4
60403,34347,ORD000041660,2
60404,34347,ORD000041660,2
60405,34347,ORD000041660,2
60406,34347,ORD000041660,2
60407,34347,ORD000041660,2
60408,34348,ORD000023736,3
60409,34349,ORD000100566,1
60410,34350,ORD000099378,1
60411,34351,ORD000020118,1
60412,34351,ORD000020117,4
60413,34352,ORD000022582,3
60414,34352,ORD000022583,1
60415,34352,ORD000022585,4
60416,34353,ORD000063078,4
60417,34353,ORD000063079,1
60418,34354,ORD000047989,4
60419,34355,ORD000068118,2
60420,34356,ORD000004727,3
60421,34357,ORD000091315,3
60422,34357,ORD000091315,3
60423,34357,ORD000091313,4
60424,34357,ORD000091313,4
60425,34357,ORD000091314,4
60426,34357,ORD000091314,4
60427,34358,ORD000086230,1
60428,34359,ORD000045922,4
60429,34360,ORD000061646,1
60430,34361,ORD000018394,3
60431,34361,ORD000018393,4
60432,34361,ORD000018393,4
60433,34361,ORD000018395,3
60434,34362,ORD000060952,4
60435,34362,ORD000060955,4
60436,34362,ORD000060956,4
60437,34362,ORD000060953,3
60438,34362,ORD000060953,3
60439,34362,ORD000060954,4
60440,34363,ORD000059050,1
60441,34363,ORD000059049,4
60442,34363,ORD000059049,4
60443,34364,ORD000001788,3
60444,34365,ORD000067447,1
60445,34366,ORD000093094,2
60446,34366,ORD000093095,2
60447,34366,ORD000093095,2
60448,34367,ORD000050049,1
60449,34367,ORD000050050,4
60450,34368,ORD000033543,4
60451,34368,ORD000033543,4
60452,34369,ORD000054387,4
60453,34370,ORD000088070,1
60454,34370,ORD000088070,1
60455,34371,ORD000015122,4
60456,34371,ORD000015123,2
60457,34371,ORD000015121,4
60458,34371,ORD000015121,4
60459,34372,ORD000063601,4
60460,34373,2707bde8-e174-4f8c-a474-07f31cb8e2cb,4
60461,34374,860c00b5-b73d-4dde-91f3-2bc8eb29f02e,4
60462,34375,ORD000084140,4
60463,34376,ORD000083473,3
60464,34376,ORD000083474,4
60465,34376,ORD000083472,3
60466,34377,8590e858-e840-4fd6-b986-d4705cd26459,3
60467,34377,f15fd802-2d0b-4537-834d-c901cad18c71,3
60468,34377,cf3c465e-8a65-47a8-b795-a1f3b4af7794,4
60469,34377,15e77607-cd63-4f20-8c22-2bf607a2a6a0,3
60470,34378,615dc2e5-cfd3-4a92-a517-d517dba5cec6,3
60471,34378,f8019819-d251-4173-8ccf-846407db9111,3
60472,34378,e8772154-3ca0-4fc9-989a-28b5d182bd2e,4
60473,34379,af3b6092-f2d0-4f5c-bef7-2332598b1b4a,3
60474,34379,e7d2c632-3e74-4ee1-b672-be5c873d3a55,3
60475,34379,f7dc32ce-2fdb-4847-8f60-a9e6246aca8e,4
60476,34379,b3cf9f5d-d877-40ee-9daa-c8af2dcd0e6c,3
60477,34380,ORD000008531,4
60478,34381,ORD000079953,4
60479,34381,ORD000079953,4
60480,34381,ORD000079953,4
60481,34381,ORD000079954,4
60482,34382,ORD000037584,4
60483,34383,ORD000099307,4
60484,34383,ORD000099308,1
60485,34384,ORD000084363,1
60486,34385,ORD000064092,3
60487,34386,ORD000075001,4
60488,34386,ORD000075001,4
60489,34387,ORD000005713,4
60490,34388,ORD000036532,4
60491,34389,ORD000062417,4
60492,34390,67eb0d11-4dc9-42b7-b0ea-bbfb936aee26,4
60493,34391,9c150937-0e86-411e-9882-478ad72f0feb,4
60494,34392,02232ba2-05cd-4ac9-8fd7-23db67eb3456,4
60495,34393,ORD000078048,2
60496,34394,ORD000051810,3
60497,34394,ORD000051810,3
60498,34395,ORD000075259,1
60499,34395,ORD000075259,1
60500,34395,ORD000075261,4
60501,34395,ORD000075260,4
60502,34395,ORD000075260,4
60503,34396,ORD000030378,1
60504,34396,ORD000030377,2
60505,34396,ORD000030377,2
60506,34397,2146d478-a0d8-4277-a868-87c4a3a80726,2
60507,34398,7b62a1f9-a1ee-4fa8-a12b-d6166dda18a0,1
60508,34399,e4e4954e-b394-4003-a753-2f9179b06924,1
60509,34399,7e0003c6-bdde-40d6-acd5-077aea38306c,2
60510,34399,aef1d765-b896-4f46-9c4d-95e4eeb9f2bb,2
60511,34400,ed9d06ab-26aa-434a-9b6d-bae332242e16,1
60512,34401,ORD000023072,4
60513,34402,ORD000011900,4
60514,34402,ORD000011900,4
60515,34402,ORD000011901,3
60516,34403,ORD000059831,1
60517,34404,ORD000037305,4
60518,34404,ORD000037306,4
60519,34404,ORD000037307,4
60520,34405,ORD000089452,2
60521,34405,ORD000089452,2
60522,34406,ORD000041351,4
60523,34407,ORD000063246,4
60524,34407,ORD000063245,2
60525,34408,88491b74-d51c-4726-9e47-c3fb95c74cd1,4
60526,34408,d73c8e44-efff-4d9a-a782-4bb8d6c53490,2
60527,34409,ORD000100797,1
60528,34410,ORD000020308,4
60529,34411,be84d0d5-955a-422f-ba2a-e0e8397d4aa5,4
60530,34412,ORD000101801,1
60531,34413,ORD000063657,3
60532,34414,ORD000018211,1
60533,34415,ORD000082859,1
60534,34416,ORD000023171,4
60535,34416,ORD000023171,4
60536,34417,ORD000016149,3
60537,34418,ORD000089845,1
60538,34419,ORD000099350,4
60539,34419,ORD000099350,4
60540,34420,ORD000090314,3
60541,34421,ORD000044137,4
60542,34422,ORD000065258,1
60543,34422,ORD000065259,4
60544,34422,ORD000065261,4
60545,34422,ORD000065261,4
60546,34422,ORD000065262,4
60547,34422,ORD000065262,4
60548,34423,ORD000014932,3
60549,34424,ORD000073778,4
60550,34424,ORD000073778,4
60551,34425,ORD000017076,3
60552,34426,ORD000029122,2
60553,34427,ORD000008974,1
60554,34427,ORD000008974,1
60555,34427,ORD000008975,3
60556,34428,ORD000087013,2
60557,34429,ORD000057022,3
60558,34430,ORD000026575,4
60559,34431,ORD000029961,4
60560,34432,ORD000010518,4
60561,34432,ORD000010518,4
60562,34433,ORD000080511,4
60563,34433,ORD000080511,4
60564,34434,ORD000096612,1
60565,34434,ORD000096612,1
60566,34434,ORD000096612,1
60567,34434,ORD000096612,1
60568,34434,ORD000096612,1
60569,34434,ORD000096612,1
60570,34435,ORD000092513,2
60571,34436,ORD000002631,4
60572,34436,ORD000002631,4
60573,34436,ORD000002630,4
60574,34437,ORD000079225,3
60575,34437,ORD000079225,3
60576,34438,ORD000087122,4
60577,34439,0d8a9c2d-140d-42c1-a932-5c279b1a6e69,4
60578,34440,5f65f67f-d9b9-4710-b636-94a8347967a3,4
60579,34441,ORD000036758,4
60580,34441,ORD000036758,4
60581,34442,ORD000034908,3
60582,34442,ORD000034908,3
60583,34443,ORD000092227,3
60584,34443,ORD000092227,3
60585,34444,ORD000012874,3
60586,34445,ORD000080854,1
60587,34446,ORD000089878,4
60588,34446,ORD000089879,4
60589,34447,ORD000057441,4
60590,34448,ORD000056054,1
60591,34449,ORD000010383,4
60592,34450,ORD000061525,1
60593,34451,dcdd76e1-47eb-4d88-9d10-026f0592826f,1
60594,34452,3f98a2df-7484-476d-8a0c-dc5d8fae1db7,1
60595,34453,ORD000070559,4
60596,34453,ORD000070560,4
60597,34454,ORD000009153,4
60598,34454,ORD000009154,4
60599,34454,ORD000009155,4
60600,34455,ORD000017000,3
60601,34455,ORD000017001,3
60602,34456,4be09903-6413-40cd-a4cd-e7741009be3f,3
60603,34456,89b5c79d-d89b-43e2-97fd-4fcb39e652bc,3
60604,34457,62248ab2-fc69-46cd-b443-2f3619502252,3
60605,34457,7e9f6405-3781-497e-833c-08a4c8c9e4f5,3
60606,34458,ORD000077783,4
60607,34459,ORD000066334,1
60608,34459,ORD000066335,4
60609,34460,ORD000045446,4
60610,34460,ORD000045448,4
60611,34460,ORD000045449,4
60612,34460,ORD000045450,4
60613,34461,ORD000041167,4
60614,34462,6573588b-8175-4ba7-b2ff-e1c703812c39,4
60615,34463,d68f7cb0-d586-473e-a969-9f5bc8d22511,4
60616,34464,38cbe6ca-6e7d-4120-a9e0-5c1e1b7ff5c6,4
60617,34465,87075132-1e91-48dd-849f-c5aa24f29617,4
60618,34466,ORD000024626,4
60619,34466,ORD000024626,4
60620,34467,ORD000101518,3
60621,34467,ORD000101520,3
60622,34467,ORD000101519,4
60623,34468,ORD000091346,1
60624,34468,ORD000091345,4
60625,34469,ORD000008569,4
60626,34469,ORD000008569,4
60627,34469,ORD000008569,4
60628,34470,ORD000055041,2
60629,34470,ORD000055041,2
60630,34470,ORD000055041,2
60631,34471,ORD000004343,4
60632,34472,ORD000100162,4
60633,34473,ORD000094032,2
60634,34474,cc8742b0-ecdc-4baa-b9c7-43ffcc7f379e,2
60635,34475,92bcffd1-fc2b-4ff9-a672-d6d5baca800e,2
60636,34476,85a6f6e9-cc2c-4f9b-a4a3-ad6c659eef12,2
60637,34477,4d302fc9-1021-431f-ae97-f84322c0ddd8,2
60638,34478,ORD000038665,4
60639,34478,ORD000038665,4
60640,34478,ORD000038666,4
60641,34478,ORD000038666,4
60642,34478,ORD000038666,4
60643,34479,ORD000034220,4
60644,34479,ORD000034220,4
60645,34479,ORD000034220,4
60646,34480,ORD000046790,4
60647,34480,ORD000046790,4
60648,34480,ORD000046791,4
60649,34480,ORD000046792,1
60650,34481,ORD000019720,1
60651,34481,ORD000019720,1
60652,34481,ORD000019720,1
60653,34481,ORD000019720,1
60654,34481,ORD000019720,1
60655,34482,0ad15d00-2803-4ff1-ac2a-3b1306a0aa4f,3
60656,34483,cbec104e-62ed-4916-965b-2014f9ce74ea,3
60657,34484,75987442-c29d-4225-86ff-81e176e03b37,3
60658,34485,f115c80e-91e0-45b5-9a90-da20519476dd,3
60659,34486,ORD000035396,2
60660,34486,ORD000035397,4
60661,34486,ORD000035396,2
60662,34487,ORD000049047,3
60663,34487,ORD000049047,3
60664,34488,ORD000041175,4
60665,34488,ORD000041176,4
60666,34489,52ff6e91-d420-4043-adc3-c9425aa5d7e7,4
60667,34489,745b482b-32bb-4ca5-ad9a-96d52beac09f,4
60668,34489,8c3f705d-f51e-46df-baef-5950ff613a16,4
60669,34490,ORD000094239,4
60670,34490,ORD000094239,4
